"cluster_code","province","division","district","hh02","n_children","elig_tcv","elig_polio","n_hh"
"953","Khyber PakhtunKhwa","Peshawar","Peshawar",1,4,4,0,6
"953","Khyber PakhtunKhwa","Peshawar","Peshawar",7,2,2,1,6
"953","Khyber PakhtunKhwa","Peshawar","Peshawar",21,2,2,0,6
"953","Khyber PakhtunKhwa","Peshawar","Peshawar",61,1,1,0,6
"953","Khyber PakhtunKhwa","Peshawar","Peshawar",81,2,2,0,6
"953","Khyber PakhtunKhwa","Peshawar","Peshawar",101,6,6,1,6
"954","Khyber PakhtunKhwa","Peshawar","Peshawar",4,1,1,0,6
"954","Khyber PakhtunKhwa","Peshawar","Peshawar",27,1,1,1,6
"954","Khyber PakhtunKhwa","Peshawar","Peshawar",50,2,2,0,6
"954","Khyber PakhtunKhwa","Peshawar","Peshawar",73,2,2,0,6
"954","Khyber PakhtunKhwa","Peshawar","Peshawar",96,3,3,0,6
"954","Khyber PakhtunKhwa","Peshawar","Peshawar",119,1,1,0,6
"955","Khyber PakhtunKhwa","Peshawar","Peshawar",13,1,1,0,6
"955","Khyber PakhtunKhwa","Peshawar","Peshawar",34,2,2,0,6
"955","Khyber PakhtunKhwa","Peshawar","Peshawar",55,1,1,1,6
"955","Khyber PakhtunKhwa","Peshawar","Peshawar",76,2,2,2,6
"955","Khyber PakhtunKhwa","Peshawar","Peshawar",97,3,3,0,6
"955","Khyber PakhtunKhwa","Peshawar","Peshawar",118,4,4,1,6
"956","Khyber PakhtunKhwa","Peshawar","Peshawar",111,3,3,0,6
"956","Khyber PakhtunKhwa","Peshawar","Peshawar",160,3,3,0,6
"956","Khyber PakhtunKhwa","Peshawar","Peshawar",209,1,1,0,6
"956","Khyber PakhtunKhwa","Peshawar","Peshawar",258,3,3,1,6
"957","Khyber PakhtunKhwa","Peshawar","Peshawar",19,2,2,0,6
"957","Khyber PakhtunKhwa","Peshawar","Peshawar",40,3,3,0,6
"957","Khyber PakhtunKhwa","Peshawar","Peshawar",61,2,2,0,6
"957","Khyber PakhtunKhwa","Peshawar","Peshawar",124,1,1,0,6
"958","Khyber PakhtunKhwa","Peshawar","Peshawar",9,2,2,0,6
"958","Khyber PakhtunKhwa","Peshawar","Peshawar",37,4,4,2,6
"958","Khyber PakhtunKhwa","Peshawar","Peshawar",65,2,2,0,6
"958","Khyber PakhtunKhwa","Peshawar","Peshawar",93,1,1,0,6
"958","Khyber PakhtunKhwa","Peshawar","Peshawar",121,3,3,0,6
"958","Khyber PakhtunKhwa","Peshawar","Peshawar",149,1,1,1,6
"959","Khyber PakhtunKhwa","Peshawar","Peshawar",25,1,1,0,6
"959","Khyber PakhtunKhwa","Peshawar","Peshawar",52,1,1,1,6
"959","Khyber PakhtunKhwa","Peshawar","Peshawar",79,1,1,0,6
"959","Khyber PakhtunKhwa","Peshawar","Peshawar",106,3,3,0,6
"959","Khyber PakhtunKhwa","Peshawar","Peshawar",133,1,1,0,6
"96","AJK","Muzaffarabad","Neelum",42,5,5,2,6
"96","AJK","Muzaffarabad","Neelum",82,6,6,2,6
"96","AJK","Muzaffarabad","Neelum",128,6,6,1,6
"96","AJK","Muzaffarabad","Neelum",171,3,3,0,6
"96","AJK","Muzaffarabad","Neelum",214,3,3,0,6
"96","AJK","Muzaffarabad","Neelum",257,5,5,2,6
"960","Khyber PakhtunKhwa","Peshawar","Peshawar",5,1,1,0,6
"960","Khyber PakhtunKhwa","Peshawar","Peshawar",28,2,2,0,6
"960","Khyber PakhtunKhwa","Peshawar","Peshawar",51,2,2,0,6
"960","Khyber PakhtunKhwa","Peshawar","Peshawar",74,1,1,1,6
"960","Khyber PakhtunKhwa","Peshawar","Peshawar",97,3,3,0,6
"960","Khyber PakhtunKhwa","Peshawar","Peshawar",120,3,3,0,6
"97","AJK","Poonch","Bagh",21,4,4,0,6
"97","AJK","Poonch","Bagh",62,2,2,2,6
"97","AJK","Poonch","Bagh",103,3,3,1,6
"97","AJK","Poonch","Bagh",144,1,1,1,6
"97","AJK","Poonch","Bagh",185,2,2,1,6
"97","AJK","Poonch","Bagh",226,2,2,0,6
